Row 	Latitude 	Longitude 	t 	Luftemperatur_Max
12500 	54.175 	7.892 	19860721 	17.8
12501 	54.175 	7.892 	19860722 	17.9
12502 	54.175 	7.892 	19860723 	17.4
12503 	54.175 	7.892 	19860724 	16.8
12504 	54.175 	7.892 	19860725 	16.3
12505 	54.175 	7.892 	19860726 	18.2
12506 	54.175 	7.892 	19860727 	19.5
12507 	54.175 	7.892 	19860728 	21.2
12508 	54.175 	7.892 	19860729 	19.2
12509 	54.175 	7.892 	19860730 	18.5
12510 	54.175 	7.892 	19860731 	20.4
12511 	54.175 	7.892 	19860801 	17.4
12512 	54.175 	7.892 	19860802 	20.5
12513 	54.175 	7.892 	19860803 	21.5
12514 	54.175 	7.892 	19860804 	25.4
12515 	54.175 	7.892 	19860805 	18.1
12516 	54.175 	7.892 	19860806 	19.7
12517 	54.175 	7.892 	19860807 	19.6
12518 	54.175 	7.892 	19860808 	18.3
12519 	54.175 	7.892 	19860809 	17.5
12520 	54.175 	7.892 	19860810 	17.6
12521 	54.175 	7.892 	19860811 	17.7
12522 	54.175 	7.892 	19860812 	17.3
12523 	54.175 	7.892 	19860813 	19.3
12524 	54.175 	7.892 	19860814 	21.2
12525 	54.175 	7.892 	19860815 	19.7
12526 	54.175 	7.892 	19860816 	17.6
12527 	54.175 	7.892 	19860817 	17.3
12528 	54.175 	7.892 	19860818 	17.5
12529 	54.175 	7.892 	19860819 	17.7
12530 	54.175 	7.892 	19860820 	16.3
12531 	54.175 	7.892 	19860821 	16.7
12532 	54.175 	7.892 	19860822 	16.1
12533 	54.175 	7.892 	19860823 	16.7
12534 	54.175 	7.892 	19860824 	16.4
12535 	54.175 	7.892 	19860825 	16.5
12536 	54.175 	7.892 	19860826 	16.7
12537 	54.175 	7.892 	19860827 	16.1
12538 	54.175 	7.892 	19860828 	15.6
12539 	54.175 	7.892 	19860829 	14.6
12540 	54.175 	7.892 	19860830 	17.2
12541 	54.175 	7.892 	19860831 	15.2
12542 	54.175 	7.892 	19860901 	15.2
12543 	54.175 	7.892 	19860902 	15.6
12544 	54.175 	7.892 	19860903 	14.6
12545 	54.175 	7.892 	19860904 	14.7
12546 	54.175 	7.892 	19860905 	15.0
12547 	54.175 	7.892 	19860906 	15.6
12548 	54.175 	7.892 	19860907 	14.4
12549 	54.175 	7.892 	19860908 	13.8
12550 	54.175 	7.892 	19860909 	14.2
12551 	54.175 	7.892 	19860910 	13.5
12552 	54.175 	7.892 	19860911 	14.1
12553 	54.175 	7.892 	19860912 	14.3
12554 	54.175 	7.892 	19860913 	14.2
12555 	54.175 	7.892 	19860914 	14.2
12556 	54.175 	7.892 	19860915 	13.6
12557 	54.175 	7.892 	19860916 	14.4
12558 	54.175 	7.892 	19860917 	14.0
12559 	54.175 	7.892 	19860918 	13.9
12560 	54.175 	7.892 	19860919 	13.2
12561 	54.175 	7.892 	19860920 	15.1
12562 	54.175 	7.892 	19860921 	15.1
12563 	54.175 	7.892 	19860922 	14.7
12564 	54.175 	7.892 	19860923 	15.0
12565 	54.175 	7.892 	19860924 	13.7
12566 	54.175 	7.892 	19860925 	13.3
12567 	54.175 	7.892 	19860926 	13.3
12568 	54.175 	7.892 	19860927 	12.9
12569 	54.175 	7.892 	19860928 	15.0
12570 	54.175 	7.892 	19860929 	15.5
12571 	54.175 	7.892 	19860930 	14.6
12572 	54.175 	7.892 	19861001 	16.0
12573 	54.175 	7.892 	19861002 	15.5
12574 	54.175 	7.892 	19861003 	14.5
12575 	54.175 	7.892 	19861004 	13.0
12576 	54.175 	7.892 	19861005 	14.0
12577 	54.175 	7.892 	19861006 	15.4
12578 	54.175 	7.892 	19861007 	15.3
12579 	54.175 	7.892 	19861008 	14.1
12580 	54.175 	7.892 	19861009 	14.7
12581 	54.175 	7.892 	19861010 	15.6
12582 	54.175 	7.892 	19861011 	15.2
12583 	54.175 	7.892 	19861012 	14.9
12584 	54.175 	7.892 	19861013 	14.0
12585 	54.175 	7.892 	19861014 	15.4
12586 	54.175 	7.892 	19861015 	15.4
12587 	54.175 	7.892 	19861016 	13.7
12588 	54.175 	7.892 	19861017 	14.5
12589 	54.175 	7.892 	19861018 	12.0
12590 	54.175 	7.892 	19861019 	12.9
12591 	54.175 	7.892 	19861020 	9.9
12592 	54.175 	7.892 	19861021 	12.2
12593 	54.175 	7.892 	19861022 	13.0
12594 	54.175 	7.892 	19861023 	10.7
12595 	54.175 	7.892 	19861024 	11.7
12596 	54.175 	7.892 	19861025 	11.9
12597 	54.175 	7.892 	19861026 	12.0
12598 	54.175 	7.892 	19861027 	11.7
12599 	54.175 	7.892 	19861028 	12.4
12600 	54.175 	7.892 	19861029 	13.1
12601 	54.175 	7.892 	19861030 	11.5
12602 	54.175 	7.892 	19861031 	11.3
12603 	54.175 	7.892 	19861101 	10.4
12604 	54.175 	7.892 	19861102 	10.4
12605 	54.175 	7.892 	19861103 	10.1
12606 	54.175 	7.892 	19861104 	10.8
12607 	54.175 	7.892 	19861105 	11.4
12608 	54.175 	7.892 	19861106 	11.4
12609 	54.175 	7.892 	19861107 	10.2
12610 	54.175 	7.892 	19861108 	10.3
12611 	54.175 	7.892 	19861109 	10.2
12612 	54.175 	7.892 	19861110 	11.6
12613 	54.175 	7.892 	19861111 	13.0
12614 	54.175 	7.892 	19861112 	11.5
12615 	54.175 	7.892 	19861113 	11.1
12616 	54.175 	7.892 	19861114 	11.2
12617 	54.175 	7.892 	19861115 	12.4
12618 	54.175 	7.892 	19861116 	10.7
12619 	54.175 	7.892 	19861117 	10.1
12620 	54.175 	7.892 	19861118 	10.3
12621 	54.175 	7.892 	19861119 	11.1
12622 	54.175 	7.892 	19861120 	9.2
12623 	54.175 	7.892 	19861121 	8.2
12624 	54.175 	7.892 	19861122 	9.5
12625 	54.175 	7.892 	19861123 	9.0
12626 	54.175 	7.892 	19861124 	10.7
12627 	54.175 	7.892 	19861125 	11.4
12628 	54.175 	7.892 	19861126 	11.1
12629 	54.175 	7.892 	19861127 	10.2
12630 	54.175 	7.892 	19861128 	9.2
12631 	54.175 	7.892 	19861129 	8.3
12632 	54.175 	7.892 	19861130 	8.2
12633 	54.175 	7.892 	19861201 	8.9
12634 	54.175 	7.892 	19861202 	10.1
12635 	54.175 	7.892 	19861203 	10.7
12636 	54.175 	7.892 	19861204 	11.1
12637 	54.175 	7.892 	19861205 	11.2
12638 	54.175 	7.892 	19861206 	9.1
12639 	54.175 	7.892 	19861207 	8.2
12640 	54.175 	7.892 	19861208 	9.5
12641 	54.175 	7.892 	19861209 	9.5
12642 	54.175 	7.892 	19861210 	9.0
12643 	54.175 	7.892 	19861211 	8.2
12644 	54.175 	7.892 	19861212 	6.5
12645 	54.175 	7.892 	19861213 	5.7
12646 	54.175 	7.892 	19861214 	8.0
12647 	54.175 	7.892 	19861215 	7.0
12648 	54.175 	7.892 	19861216 	8.5
12649 	54.175 	7.892 	19861217 	8.0
12650 	54.175 	7.892 	19861218 	8.7
12651 	54.175 	7.892 	19861219 	7.3
12652 	54.175 	7.892 	19861220 	6.5
12653 	54.175 	7.892 	19861221 	2.9
12654 	54.175 	7.892 	19861222 	2.1
12655 	54.175 	7.892 	19861223 	1.5
12656 	54.175 	7.892 	19861224 	0.9
12657 	54.175 	7.892 	19861225 	6.0
12658 	54.175 	7.892 	19861226 	6.0
12659 	54.175 	7.892 	19861227 	6.6
12660 	54.175 	7.892 	19861228 	8.2
12661 	54.175 	7.892 	19861229 	8.9
12662 	54.175 	7.892 	19861230 	6.6
12663 	54.175 	7.892 	19861231 	8.2
12664 	54.175 	7.892 	19870101 	6.6
12665 	54.175 	7.892 	19870102 	2.3
12666 	54.175 	7.892 	19870103 	4.5
12667 	54.175 	7.892 	19870104 	4.0
12668 	54.175 	7.892 	19870105 	7.1
12669 	54.175 	7.892 	19870106 	4.4
12670 	54.175 	7.892 	19870107 	-1.3
12671 	54.175 	7.892 	19870108 	5.6
12672 	54.175 	7.892 	19870109 	5.5
12673 	54.175 	7.892 	19870110 	-7.2
12674 	54.175 	7.892 	19870111 	-8.2
12675 	54.175 	7.892 	19870112 	-7.0
12676 	54.175 	7.892 	19870113 	-5.8
12677 	54.175 	7.892 	19870114 	-5.1
12678 	54.175 	7.892 	19870115 	-1.4
12679 	54.175 	7.892 	19870116 	-0.7
12680 	54.175 	7.892 	19870117 	-1.9
12681 	54.175 	7.892 	19870118 	-3.9
12682 	54.175 	7.892 	19870119 	-4.1
12683 	54.175 	7.892 	19870120 	-4.0
12684 	54.175 	7.892 	19870121 	2.4
12685 	54.175 	7.892 	19870122 	3.0
12686 	54.175 	7.892 	19870123 	3.8
12687 	54.175 	7.892 	19870124 	2.9
12688 	54.175 	7.892 	19870125 	4.0
12689 	54.175 	7.892 	19870126 	3.3
12690 	54.175 	7.892 	19870127 	2.8
12691 	54.175 	7.892 	19870128 	2.6
12692 	54.175 	7.892 	19870129 	-1.0
12693 	54.175 	7.892 	19870130 	0.4
12694 	54.175 	7.892 	19870131 	2.9
12695 	54.175 	7.892 	19870201 	0.9
12696 	54.175 	7.892 	19870202 	2.0
12697 	54.175 	7.892 	19870203 	1.1
12698 	54.175 	7.892 	19870204 	2.4
12699 	54.175 	7.892 	19870205 	3.7
12700 	54.175 	7.892 	19870206 	5.3
12701 	54.175 	7.892 	19870207 	4.8
12702 	54.175 	7.892 	19870208 	3.4
12703 	54.175 	7.892 	19870209 	3.5
12704 	54.175 	7.892 	19870210 	4.6
12705 	54.175 	7.892 	19870211 	3.9
12706 	54.175 	7.892 	19870212 	3.0
12707 	54.175 	7.892 	19870213 	3.3
12708 	54.175 	7.892 	19870214 	2.4
12709 	54.175 	7.892 	19870215 	1.5
12710 	54.175 	7.892 	19870216 	1.7
12711 	54.175 	7.892 	19870217 	0.6
12712 	54.175 	7.892 	19870218 	-0.1
12713 	54.175 	7.892 	19870219 	-0.1
12714 	54.175 	7.892 	19870220 	0.1
12715 	54.175 	7.892 	19870221 	1.7
12716 	54.175 	7.892 	19870222 	4.0
12717 	54.175 	7.892 	19870223 	2.7
12718 	54.175 	7.892 	19870224 	2.5
12719 	54.175 	7.892 	19870225 	1.8
12720 	54.175 	7.892 	19870226 	2.1
12721 	54.175 	7.892 	19870227 	3.4
12722 	54.175 	7.892 	19870228 	3.8
12723 	54.175 	7.892 	19870301 	0.8
12724 	54.175 	7.892 	19870302 	-1.4
12725 	54.175 	7.892 	19870303 	-3.7
12726 	54.175 	7.892 	19870304 	-3.3
12727 	54.175 	7.892 	19870305 	0.0
12728 	54.175 	7.892 	19870306 	-1.4
12729 	54.175 	7.892 	19870307 	-2.4
12730 	54.175 	7.892 	19870308 	-0.5
12731 	54.175 	7.892 	19870309 	1.2
12732 	54.175 	7.892 	19870310 	1.3
12733 	54.175 	7.892 	19870311 	1.3
12734 	54.175 	7.892 	19870312 	1.2
12735 	54.175 	7.892 	19870313 	1.0
12736 	54.175 	7.892 	19870314 	0.7
12737 	54.175 	7.892 	19870315 	3.0
12738 	54.175 	7.892 	19870316 	2.5
12739 	54.175 	7.892 	19870317 	2.8
12740 	54.175 	7.892 	19870318 	3.7
12741 	54.175 	7.892 	19870319 	2.8
12742 	54.175 	7.892 	19870320 	3.0
12743 	54.175 	7.892 	19870321 	3.6
12744 	54.175 	7.892 	19870322 	4.0
12745 	54.175 	7.892 	19870323 	3.3
12746 	54.175 	7.892 	19870324 	3.7
12747 	54.175 	7.892 	19870325 	5.5
12748 	54.175 	7.892 	19870326 	6.1
12749 	54.175 	7.892 	19870327 	8.3
12750 	54.175 	7.892 	19870328 	6.4
12751 	54.175 	7.892 	19870329 	4.4
12752 	54.175 	7.892 	19870330 	4.7
12753 	54.175 	7.892 	19870331 	3.3
12754 	54.175 	7.892 	19870401 	5.2
12755 	54.175 	7.892 	19870402 	5.8
12756 	54.175 	7.892 	19870403 	7.0
12757 	54.175 	7.892 	19870404 	6.0
12758 	54.175 	7.892 	19870405 	4.7
12759 	54.175 	7.892 	19870406 	3.7
12760 	54.175 	7.892 	19870407 	8.9
12761 	54.175 	7.892 	19870408 	8.1
12762 	54.175 	7.892 	19870409 	8.0
12763 	54.175 	7.892 	19870410 	7.4
12764 	54.175 	7.892 	19870411 	6.3
12765 	54.175 	7.892 	19870412 	5.6
12766 	54.175 	7.892 	19870413 	5.1
12767 	54.175 	7.892 	19870414 	6.1
12768 	54.175 	7.892 	19870415 	6.6
12769 	54.175 	7.892 	19870416 	7.0
12770 	54.175 	7.892 	19870417 	4.5
12771 	54.175 	7.892 	19870418 	8.8
12772 	54.175 	7.892 	19870419 	9.8
12773 	54.175 	7.892 	19870420 	8.6
12774 	54.175 	7.892 	19870421 	6.7
12775 	54.175 	7.892 	19870422 	8.3
12776 	54.175 	7.892 	19870423 	11.9
12777 	54.175 	7.892 	19870424 	11.3
12778 	54.175 	7.892 	19870425 	12.2
12779 	54.175 	7.892 	19870426 	12.4
12780 	54.175 	7.892 	19870427 	10.9
12781 	54.175 	7.892 	19870428 	13.1
12782 	54.175 	7.892 	19870429 	15.7
12783 	54.175 	7.892 	19870430 	15.7
12784 	54.175 	7.892 	19870501 	10.8
12785 	54.175 	7.892 	19870502 	8.9
12786 	54.175 	7.892 	19870503 	8.0
12787 	54.175 	7.892 	19870504 	8.4
12788 	54.175 	7.892 	19870505 	8.6
12789 	54.175 	7.892 	19870506 	9.3
12790 	54.175 	7.892 	19870507 	9.9
12791 	54.175 	7.892 	19870508 	8.0
12792 	54.175 	7.892 	19870509 	12.8
12793 	54.175 	7.892 	19870510 	9.9
12794 	54.175 	7.892 	19870511 	8.8
12795 	54.175 	7.892 	19870512 	8.9
12796 	54.175 	7.892 	19870513 	8.7
12797 	54.175 	7.892 	19870514 	9.9
12798 	54.175 	7.892 	19870515 	9.6
12799 	54.175 	7.892 	19870516 	9.9
12800 	54.175 	7.892 	19870517 	10.3
12801 	54.175 	7.892 	19870518 	12.1
12802 	54.175 	7.892 	19870519 	10.7
12803 	54.175 	7.892 	19870520 	9.6
12804 	54.175 	7.892 	19870521 	10.1
12805 	54.175 	7.892 	19870522 	10.9
12806 	54.175 	7.892 	19870523 	13.8
12807 	54.175 	7.892 	19870524 	14.0
12808 	54.175 	7.892 	19870525 	14.5
12809 	54.175 	7.892 	19870526 	13.7
12810 	54.175 	7.892 	19870527 	11.1
12811 	54.175 	7.892 	19870528 	10.4
12812 	54.175 	7.892 	19870529 	11.6
12813 	54.175 	7.892 	19870530 	11.0
12814 	54.175 	7.892 	19870531 	12.3
12815 	54.175 	7.892 	19870601 	11.6
12816 	54.175 	7.892 	19870602 	11.3
12817 	54.175 	7.892 	19870603 	11.8
12818 	54.175 	7.892 	19870604 	14.1
12819 	54.175 	7.892 	19870605 	12.0
12820 	54.175 	7.892 	19870606 	14.0
12821 	54.175 	7.892 	19870607 	13.2
12822 	54.175 	7.892 	19870608 	11.5
12823 	54.175 	7.892 	19870609 	11.6
12824 	54.175 	7.892 	19870610 	13.5
12825 	54.175 	7.892 	19870611 	14.3
12826 	54.175 	7.892 	19870612 	12.6
12827 	54.175 	7.892 	19870613 	15.1
12828 	54.175 	7.892 	19870614 	12.7
12829 	54.175 	7.892 	19870615 	12.6
12830 	54.175 	7.892 	19870616 	11.8
12831 	54.175 	7.892 	19870617 	12.1
12832 	54.175 	7.892 	19870618 	11.0
12833 	54.175 	7.892 	19870619 	12.7
12834 	54.175 	7.892 	19870620 	12.2
12835 	54.175 	7.892 	19870621 	13.4
12836 	54.175 	7.892 	19870622 	14.2
12837 	54.175 	7.892 	19870623 	13.2
12838 	54.175 	7.892 	19870624 	12.6
12839 	54.175 	7.892 	19870625 	13.9
12840 	54.175 	7.892 	19870626 	13.5
12841 	54.175 	7.892 	19870627 	14.0
12842 	54.175 	7.892 	19870628 	15.7
12843 	54.175 	7.892 	19870629 	18.2
12844 	54.175 	7.892 	19870630 	18.5
12845 	54.175 	7.892 	19870701 	16.9
12846 	54.175 	7.892 	19870702 	16.7
12847 	54.175 	7.892 	19870703 	16.0
12848 	54.175 	7.892 	19870704 	17.1
12849 	54.175 	7.892 	19870705 	19.7
12850 	54.175 	7.892 	19870706 	22.5
12851 	54.175 	7.892 	19870707 	22.5
12852 	54.175 	7.892 	19870708 	17.5
12853 	54.175 	7.892 	19870709 	16.2
12854 	54.175 	7.892 	19870710 	16.1
12855 	54.175 	7.892 	19870711 	17.1
12856 	54.175 	7.892 	19870712 	16.3
12857 	54.175 	7.892 	19870713 	15.4
12858 	54.175 	7.892 	19870714 	17.7
12859 	54.175 	7.892 	19870715 	20.1
12860 	54.175 	7.892 	19870716 	20.5
12861 	54.175 	7.892 	19870717 	19.0
12862 	54.175 	7.892 	19870718 	18.7
12863 	54.175 	7.892 	19870719 	19.7
12864 	54.175 	7.892 	19870720 	17.6
12865 	54.175 	7.892 	19870721 	18.3
12866 	54.175 	7.892 	19870722 	19.6
12867 	54.175 	7.892 	19870723 	19.3
12868 	54.175 	7.892 	19870724 	17.1
12869 	54.175 	7.892 	19870725 	14.6
12870 	54.175 	7.892 	19870726 	14.2
12871 	54.175 	7.892 	19870727 	14.8
12872 	54.175 	7.892 	19870728 	14.4
12873 	54.175 	7.892 	19870729 	15.7
12874 	54.175 	7.892 	19870730 	15.7
12875 	54.175 	7.892 	19870731 	16.2
12876 	54.175 	7.892 	19870801 	16.4
12877 	54.175 	7.892 	19870802 	15.2
12878 	54.175 	7.892 	19870803 	15.1
12879 	54.175 	7.892 	19870804 	14.8
12880 	54.175 	7.892 	19870805 	14.2
12881 	54.175 	7.892 	19870806 	14.2
12882 	54.175 	7.892 	19870807 	14.9
12883 	54.175 	7.892 	19870808 	15.7
12884 	54.175 	7.892 	19870809 	16.1
12885 	54.175 	7.892 	19870810 	15.6
12886 	54.175 	7.892 	19870811 	15.7
12887 	54.175 	7.892 	19870812 	16.1
12888 	54.175 	7.892 	19870813 	15.9
12889 	54.175 	7.892 	19870814 	16.1
12890 	54.175 	7.892 	19870815 	15.7
12891 	54.175 	7.892 	19870816 	16.4
12892 	54.175 	7.892 	19870817 	17.7
12893 	54.175 	7.892 	19870818 	17.2
12894 	54.175 	7.892 	19870819 	16.6
12895 	54.175 	7.892 	19870820 	18.5
12896 	54.175 	7.892 	19870821 	20.8
12897 	54.175 	7.892 	19870822 	22.6
12898 	54.175 	7.892 	19870823 	19.8
12899 	54.175 	7.892 	19870824 	20.0
12900 	54.175 	7.892 	19870825 	18.2
12901 	54.175 	7.892 	19870826 	17.0
12902 	54.175 	7.892 	19870827 	16.7
12903 	54.175 	7.892 	19870828 	16.4
12904 	54.175 	7.892 	19870829 	17.1
12905 	54.175 	7.892 	19870830 	16.7
12906 	54.175 	7.892 	19870831 	16.8
12907 	54.175 	7.892 	19870901 	19.4
12908 	54.175 	7.892 	19870902 	17.3
12909 	54.175 	7.892 	19870903 	18.1
12910 	54.175 	7.892 	19870904 	18.5
12911 	54.175 	7.892 	19870905 	17.1
12912 	54.175 	7.892 	19870906 	17.3
12913 	54.175 	7.892 	19870907 	16.5
12914 	54.175 	7.892 	19870908 	16.1
12915 	54.175 	7.892 	19870909 	16.5
12916 	54.175 	7.892 	19870910 	16.7
12917 	54.175 	7.892 	19870911 	16.3
12918 	54.175 	7.892 	19870912 	18.2
12919 	54.175 	7.892 	19870913 	17.6
12920 	54.175 	7.892 	19870914 	17.2
12921 	54.175 	7.892 	19870915 	16.7
12922 	54.175 	7.892 	19870916 	16.0
12923 	54.175 	7.892 	19870917 	16.4
12924 	54.175 	7.892 	19870918 	16.4
12925 	54.175 	7.892 	19870919 	15.2
12926 	54.175 	7.892 	19870920 	13.8
12927 	54.175 	7.892 	19870921 	16.7
12928 	54.175 	7.892 	19870922 	18.0
12929 	54.175 	7.892 	19870923 	16.0
12930 	54.175 	7.892 	19870924 	15.6
12931 	54.175 	7.892 	19870925 	14.0
12932 	54.175 	7.892 	19870926 	14.4
12933 	54.175 	7.892 	19870927 	12.3
12934 	54.175 	7.892 	19870928 	13.1
12935 	54.175 	7.892 	19870929 	13.1
12936 	54.175 	7.892 	19870930 	13.5
12937 	54.175 	7.892 	19871001 	13.2
12938 	54.175 	7.892 	19871002 	13.4
12939 	54.175 	7.892 	19871003 	13.3
12940 	54.175 	7.892 	19871004 	14.1
12941 	54.175 	7.892 	19871005 	15.1
12942 	54.175 	7.892 	19871006 	15.2
12943 	54.175 	7.892 	19871007 	14.0
12944 	54.175 	7.892 	19871008 	15.3
12945 	54.175 	7.892 	19871009 	14.0
12946 	54.175 	7.892 	19871010 	16.3
12947 	54.175 	7.892 	19871011 	15.3
12948 	54.175 	7.892 	19871012 	12.0
12949 	54.175 	7.892 	19871013 	12.5
12950 	54.175 	7.892 	19871014 	12.6
12951 	54.175 	7.892 	19871015 	14.6
12952 	54.175 	7.892 	19871016 	18.5
12953 	54.175 	7.892 	19871017 	14.6
12954 	54.175 	7.892 	19871018 	13.9
12955 	54.175 	7.892 	19871019 	14.5
12956 	54.175 	7.892 	19871020 	12.0
12957 	54.175 	7.892 	19871021 	12.2
12958 	54.175 	7.892 	19871022 	12.5
12959 	54.175 	7.892 	19871023 	12.8
12960 	54.175 	7.892 	19871024 	12.1
12961 	54.175 	7.892 	19871025 	12.3
12962 	54.175 	7.892 	19871026 	10.0
12963 	54.175 	7.892 	19871027 	11.0
12964 	54.175 	7.892 	19871028 	12.0
12965 	54.175 	7.892 	19871029 	12.0
12966 	54.175 	7.892 	19871030 	10.1
12967 	54.175 	7.892 	19871031 	10.0
12968 	54.175 	7.892 	19871101 	11.8
12969 	54.175 	7.892 	19871102 	12.1
12970 	54.175 	7.892 	19871103 	11.9
12971 	54.175 	7.892 	19871104 	12.0
12972 	54.175 	7.892 	19871105 	12.2
12973 	54.175 	7.892 	19871106 	11.5
12974 	54.175 	7.892 	19871107 	11.5
12975 	54.175 	7.892 	19871108 	10.7
12976 	54.175 	7.892 	19871109 	9.1
12977 	54.175 	7.892 	19871110 	8.2
12978 	54.175 	7.892 	19871111 	11.0
12979 	54.175 	7.892 	19871112 	10.6
12980 	54.175 	7.892 	19871113 	9.4
12981 	54.175 	7.892 	19871114 	10.9
12982 	54.175 	7.892 	19871115 	10.5
12983 	54.175 	7.892 	19871116 	11.7
12984 	54.175 	7.892 	19871117 	11.5
12985 	54.175 	7.892 	19871118 	11.4
12986 	54.175 	7.892 	19871119 	11.7
12987 	54.175 	7.892 	19871120 	10.4
12988 	54.175 	7.892 	19871121 	9.3
12989 	54.175 	7.892 	19871122 	10.0
12990 	54.175 	7.892 	19871123 	8.3
12991 	54.175 	7.892 	19871124 	7.4
12992 	54.175 	7.892 	19871125 	6.3
12993 	54.175 	7.892 	19871126 	5.1
12994 	54.175 	7.892 	19871127 	5.9
12995 	54.175 	7.892 	19871128 	6.6
12996 	54.175 	7.892 	19871129 	7.1
12997 	54.175 	7.892 	19871130 	8.4
12998 	54.175 	7.892 	19871201 	7.7
12999 	54.175 	7.892 	19871202 	4.4
13000 	54.175 	7.892 	19871203 	4.2
13001 	54.175 	7.892 	19871204 	2.0
13002 	54.175 	7.892 	19871205 	2.8
13003 	54.175 	7.892 	19871206 	6.2
13004 	54.175 	7.892 	19871207 	5.0
13005 	54.175 	7.892 	19871208 	3.6
13006 	54.175 	7.892 	19871209 	6.7
13007 	54.175 	7.892 	19871210 	8.8
13008 	54.175 	7.892 	19871211 	8.2
13009 	54.175 	7.892 	19871212 	5.9
13010 	54.175 	7.892 	19871213 	5.2
13011 	54.175 	7.892 	19871214 	1.0
13012 	54.175 	7.892 	19871215 	2.0
13013 	54.175 	7.892 	19871216 	3.1
13014 	54.175 	7.892 	19871217 	8.2
13015 	54.175 	7.892 	19871218 	10.1
13016 	54.175 	7.892 	19871219 	9.1
13017 	54.175 	7.892 	19871220 	9.5
13018 	54.175 	7.892 	19871221 	9.5
13019 	54.175 	7.892 	19871222 	9.1
13020 	54.175 	7.892 	19871223 	8.0
13021 	54.175 	7.892 	19871224 	5.0
13022 	54.175 	7.892 	19871225 	7.6
13023 	54.175 	7.892 	19871226 	8.2
13024 	54.175 	7.892 	19871227 	9.0
13025 	54.175 	7.892 	19871228 	9.5
13026 	54.175 	7.892 	19871229 	9.5
13027 	54.175 	7.892 	19871230 	9.6
13028 	54.175 	7.892 	19871231 	8.8
13029 	54.175 	7.892 	19880101 	8.6
13030 	54.175 	7.892 	19880102 	10.8
13031 	54.175 	7.892 	19880103 	8.5
13032 	54.175 	7.892 	19880104 	8.1
13033 	54.175 	7.892 	19880105 	7.6
13034 	54.175 	7.892 	19880106 	9.1
13035 	54.175 	7.892 	19880107 	7.7
13036 	54.175 	7.892 	19880108 	6.5
13037 	54.175 	7.892 	19880109 	6.6
13038 	54.175 	7.892 	19880110 	7.7
13039 	54.175 	7.892 	19880111 	7.3
13040 	54.175 	7.892 	19880112 	6.9
13041 	54.175 	7.892 	19880113 	6.5
13042 	54.175 	7.892 	19880114 	6.7
13043 	54.175 	7.892 	19880115 	6.7
13044 	54.175 	7.892 	19880116 	4.6
13045 	54.175 	7.892 	19880117 	5.9
13046 	54.175 	7.892 	19880118 	6.5
13047 	54.175 	7.892 	19880119 	6.0
13048 	54.175 	7.892 	19880120 	6.5
13049 	54.175 	7.892 	19880121 	6.3
13050 	54.175 	7.892 	19880122 	5.3
13051 	54.175 	7.892 	19880123 	6.4
13052 	54.175 	7.892 	19880124 	7.5
13053 	54.175 	7.892 	19880125 	7.5
13054 	54.175 	7.892 	19880126 	7.2
13055 	54.175 	7.892 	19880127 	7.2
13056 	54.175 	7.892 	19880128 	7.1
13057 	54.175 	7.892 	19880129 	7.8
13058 	54.175 	7.892 	19880130 	7.6
13059 	54.175 	7.892 	19880131 	6.3
13060 	54.175 	7.892 	19880201 	6.9
13061 	54.175 	7.892 	19880202 	7.4
13062 	54.175 	7.892 	19880203 	6.4
13063 	54.175 	7.892 	19880204 	7.6
13064 	54.175 	7.892 	19880205 	6.8
13065 	54.175 	7.892 	19880206 	6.5
13066 	54.175 	7.892 	19880207 	6.5
13067 	54.175 	7.892 	19880208 	5.9
13068 	54.175 	7.892 	19880209 	7.0
13069 	54.175 	7.892 	19880210 	6.6
13070 	54.175 	7.892 	19880211 	6.5
13071 	54.175 	7.892 	19880212 	5.8
13072 	54.175 	7.892 	19880213 	6.0
13073 	54.175 	7.892 	19880214 	6.3
13074 	54.175 	7.892 	19880215 	6.1
13075 	54.175 	7.892 	19880216 	6.2
13076 	54.175 	7.892 	19880217 	6.6
13077 	54.175 	7.892 	19880218 	6.4
13078 	54.175 	7.892 	19880219 	6.7
13079 	54.175 	7.892 	19880220 	5.8
13080 	54.175 	7.892 	19880221 	6.4
13081 	54.175 	7.892 	19880222 	6.3
13082 	54.175 	7.892 	19880223 	5.9
13083 	54.175 	7.892 	19880224 	3.5
13084 	54.175 	7.892 	19880225 	1.8
13085 	54.175 	7.892 	19880226 	2.3
13086 	54.175 	7.892 	19880227 	2.2
13087 	54.175 	7.892 	19880228 	5.7
13088 	54.175 	7.892 	19880229 	5.4
13089 	54.175 	7.892 	19880301 	2.5
13090 	54.175 	7.892 	19880302 	4.3
13091 	54.175 	7.892 	19880303 	4.0
13092 	54.175 	7.892 	19880304 	4.9
13093 	54.175 	7.892 	19880305 	3.9
13094 	54.175 	7.892 	19880306 	4.9
13095 	54.175 	7.892 	19880307 	4.9
13096 	54.175 	7.892 	19880308 	3.0
13097 	54.175 	7.892 	19880309 	4.4
13098 	54.175 	7.892 	19880310 	4.9
13099 	54.175 	7.892 	19880311 	5.1
13100 	54.175 	7.892 	19880312 	3.9
13101 	54.175 	7.892 	19880313 	3.0
13102 	54.175 	7.892 	19880314 	5.2
13103 	54.175 	7.892 	19880315 	6.2
13104 	54.175 	7.892 	19880316 	7.5
13105 	54.175 	7.892 	19880317 	4.9
