"nm" "bkm" "wfl" "SBez" "lage.15" "Makrolage" "NeuerVertrag" "dauermv" "gew.HH_Total" "gew.HH_Erw" "gew.md"
"2946" 700 790 52 "Schwanthalerh<U+00F6>he" 2 1 1 41 1.08798410055326 1.08272083389015 0.961135367784455
"2947" 720 783.4 60 "Ramersdorf-Perlach" 2 0 1 59 1.08798410055326 1.08272083389015 0.961135367784455
"2948" 1200 1263.68 83 "Ramersdorf-Perlach" 3 0 0 51 1.08798410055326 1.08272083389015 0.961135367784455
"2949" 990 1041.25 67 "Pasing-Obermenzing" 4 0 0 68 1.08798410055326 1.08272083389015 0.961135367784455
"2950" 1290 1524.89 81 "Untergiesing" 2 0 1 16 1.08798410055326 1.08272083389015 0.961135367784455
"2951" 1160 1263.84 72 "Neuhausen-Nymphenburg" 3 0 1 0 0.543992050276629 1.08272083389015 0.961135367784455
"2952" 1595.47 1925.47 110 "Bogenhausen" 4 1 1 7 1.08798410055326 1.08272083389015 0.961135367784455
"2953" 1070 1190 67 "Neuhausen-Nymphenburg" 3 0 0 73 0.543992050276629 0.541360416945076 0.961135367784455
"2954" 1120 1220 89 "Fledmoching-Hasenbergel" 2 0 1 17 1.08798410055326 1.08272083389015 0.961135367784455
"2955" 990 1015.8 72 "Milbersthofen-Am Hart" 2 0 1 68 1.08798410055326 1.08272083389015 0.961135367784455
"2956" 575.98 635.87 53 "Laim" 2 0 0 13 1.08798410055326 1.08272083389015 0.961135367784455
"2957" 1466.75 1922.23 106 "Maxvorstadt" 3 1 1 26 1.08798410055326 1.08272083389015 0.961135367784455
"2958" 1280 1434.4 80 "Berg am Laim" 2 0 1 42 1.08798410055326 1.08272083389015 0.961135367784455
"2959" 2780 3000 140 "Au-Haidhausen" 3 1 0 16 0.543992050276629 0.541360416945076 0.961135367784455
"2960" 2400 2750 60 "Schwabing-Freimann" 4 1 1 8 0.543992050276629 0.541360416945076 0.961135367784455
"2961" 1285 1393.36 79 "Moosach" 2 0 0 64 1.08798410055326 1.08272083389015 0.961135367784455
"2962" 1085 1190 60 "Neuhausen-Nymphenburg" 3 0 1 15 0.543992050276629 0.541360416945076 0.961135367784455
"2963" 850 957 50 "Schwabing-Freimann" 2 0 1 19 0.543992050276629 0.541360416945076 0.961135367784455
"2964" 1150 1206.25 65 "Schwabing-Freimann" 3 1 1 53 1.08798410055326 1.08272083389015 0.961135367784455
"2965" 950 1036.75 55 "Schwabing West" 3 1 1 58 1.08798410055326 1.08272083389015 0.961135367784455
"2966" 1100 1250 58 "Schwanthalerh<U+00F6>he" 2 0 1 4 1.08798410055326 1.08272083389015 0.961135367784455
"2967" 940 1110 60 "Neuhausen-Nymphenburg" 3 1 1 1 1.08798410055326 1.08272083389015 0.961135367784455
"2968" 1350 1450 75 "Maxvorstadt" 3 1 1 61 0.543992050276629 0.541360416945076 0.961135367784455
"2969" 540 546.82 39 "Pasing-Obermenzing" 3 0 1 60 1.08798410055326 1.08272083389015 0.961135367784455
"2970" 930 982.4 65 "Ramersdorf-Perlach" 2 0 0 61 1.08798410055326 1.08272083389015 0.961135367784455
"2971" 1350 1442 75 "Au-Haidhausen" 3 1 1 39 0.543992050276629 1.08272083389015 0.961135367784455
"2972" 1001.16 1075 71 "Milbersthofen-Am Hart" 2 0 0 54 1.08798410055326 1.08272083389015 0.961135367784455
"2973" 1017 1174.75 75 "Ludwigvorstadt-Isarvorstadt" 3 1 0 154 1.08798410055326 1.08272083389015 1.0008582768322
"2974" 532 645.28 64 "Laim" 2 0 1 59 1.08798410055326 1.08272083389015 0.961135367784455
"2975" 1300 1378.76 68 "Au-Haidhausen" 3 1 1 46 1.08798410055326 1.08272083389015 0.961135367784455
"2976" 1600 1850 100 "Untergiesing" 3 0 1 21 1.08798410055326 1.08272083389015 0.961135367784455
"2977" 505 565 25 "Schwabing West" 3 1 0 26 1.08798410055326 1.08272083389015 0.961135367784455
"2978" 1170 1286.16 86 "Obergiesing" 2 0 1 56 1.08798410055326 1.08272083389015 0.961135367784455
"2979" 625.16 623.64 31 "Altstadt-Lehel" 4 1 0 57 1.08798410055326 1.08272083389015 0.961135367784455
"2980" 864 920.84 54 "Maxvorstadt" 3 1 1 56 1.08798410055326 1.08272083389015 0.961135367784455
"2981" 1960 1982.5 102 "Hadern" 3 0 1 50 1.08798410055326 1.08272083389015 0.961135367784455
"2982" 1296.47 1430.34 81 "Trudering-Riem" 3 0 0 28 1.08798410055326 1.08272083389015 0.961135367784455
"2983" 476.66 531.88 32 "Schwabing-Freimann" 2 0 0 104 1.08798410055326 1.08272083389015 0.961135367784455
"2984" 1175 1375 67 "Schwabing West" 3 1 1 4 0.543992050276629 0.541360416945076 0.961135367784455
"2985" 1283.95 1380 85 "Schwabing-Freimann" 4 1 1 4 1.08798410055326 1.08272083389015 0.961135367784455
"2986" 595.9 678.9 60 "Moosach" 2 0 1 28 1.08798410055326 1.08272083389015 0.961135367784455
"2987" 1720 1862 100 "Schwabing-Freimann" 3 1 0 16 1.08798410055326 1.08272083389015 0.961135367784455
"2988" 1490 1642.36 92 "Trudering-Riem" 3 0 1 19 1.08798410055326 1.08272083389015 0.961135367784455
"2989" 974.8 1159.4 80 "Laim" 2 0 0 123 0.543992050276629 0.541360416945076 1.0008582768322
"2990" 1025 1075 60 "Maxvorstadt" 3 1 1 3 1.08798410055326 1.08272083389015 0.961135367784455
"2991" 720 752.48 27 "Obergiesing" 2 0 1 17 1.08798410055326 1.08272083389015 0.961135367784455
"2992" 1730 1916.9 110 "Bogenhausen" 3 0 0 15 1.08798410055326 1.08272083389015 0.961135367784455
"2993" 1070.58 1246.62 88 "Pasing-Obermenzing" 2 0 0 53 1.08798410055326 1.08272083389015 0.961135367784455
"2994" 530 628.24 36 "Moosach" 2 0 1 52 1.08798410055326 1.08272083389015 0.961135367784455
"2995" 1262.84 1345 79 "Pasing-Obermenzing" 3 0 1 39 1.08798410055326 1.08272083389015 0.961135367784455
"2996" 940 1038.28 66 "Schwabing-Freimann" 3 1 0 57 0.543992050276629 0.541360416945076 0.961135367784455
"2997" 1260 1395 88 "Ludwigvorstadt-Isarvorstadt" 3 1 0 60 1.08798410055326 1.08272083389015 0.961135367784455
"2998" 1182 1260 75 "Milbersthofen-Am Hart" 2 0 1 50 0.543992050276629 0.541360416945076 0.961135367784455
"2999" 1350 1466.56 58 "Allach-Untermenzing" 2 0 1 52 1.08798410055326 1.08272083389015 0.961135367784455
"3000" 710 782.24 56 "Ramersdorf-Perlach" 2 0 1 12 1.08798410055326 1.08272083389015 0.961135367784455
"3001" 969.48 1035 63 "Neuhausen-Nymphenburg" 3 0 1 5 1.08798410055326 1.08272083389015 0.961135367784455
"3002" 1508.36 1605.8 84 "Neuhausen-Nymphenburg" 3 0 1 50 1.08798410055326 1.08272083389015 0.961135367784455
"3003" 2100.37 2203.2 91 "Schwabing-Freimann" 3 1 1 28 0.543992050276629 0.541360416945076 0.961135367784455
"3004" 860 969.44 72 "Aubing..." 2 0 1 49 1.08798410055326 1.08272083389015 0.961135367784455
"3005" 2023.85 2002.75 118 "Sendling-Westpark" 3 0 0 46 1.08798410055326 1.08272083389015 0.961135367784455
"3006" 1450 1527.66 74 "Au-Haidhausen" 2 1 1 25 0.543992050276629 0.541360416945076 0.961135367784455
"3007" 826.34 912.34 55 "Maxvorstadt" 4 1 1 19 1.08798410055326 1.08272083389015 0.961135367784455
"3008" 1380 1500 72 "Maxvorstadt" 3 1 1 26 1.08798410055326 1.08272083389015 0.961135367784455
"3009" 789 913.63 69 "Sendling-Westpark" 2 0 0 154 1.08798410055326 1.08272083389015 1.0008582768322
"3010" 880 995.3 70 "Obergiesing" 2 0 0 8 0.543992050276629 0.541360416945076 0.961135367784455
"3011" 700 760.81 39 "Ramersdorf-Perlach" 3 0 1 11 1.08798410055326 1.08272083389015 0.961135367784455
"3012" 670 743.6 40 "Untergiesing" 2 0 1 37 1.08798410055326 1.08272083389015 0.961135367784455
"3013" 1982 2097.46 111 "Trudering-Riem" 3 0 1 23 1.08798410055326 1.08272083389015 0.961135367784455
"3014" 1450 1675 66 "Maxvorstadt" 3 1 1 7 1.08798410055326 1.08272083389015 0.961135367784455
"3015" 850 1000 45 "Ludwigvorstadt-Isarvorstadt" 4 1 1 46 0.543992050276629 0.541360416945076 0.961135367784455
"3016" 800 920.94 63 "Berg am Laim" 2 0 0 34 1.08798410055326 1.08272083389015 0.961135367784455
"3017" 630 830 38 "Schwabing West" 3 1 1 9 1.08798410055326 1.08272083389015 0.961135367784455
"3018" 770 835.3 63 "Sendling" 2 0 1 45 1.08798410055326 1.08272083389015 0.961135367784455
"3019" 900.96 1070.44 78 "Trudering-Riem" 3 0 0 44 1.08798410055326 1.08272083389015 0.961135367784455
"3020" 1224.08 1300 73 "Aubing..." 2 0 1 48 0.543992050276629 0.541360416945076 0.961135367784455
"3021" 685 792.05 55 "Fledmoching-Hasenbergel" 2 0 0 69 1.08798410055326 1.08272083389015 0.961135367784455
"3022" 1425 1500 95 "Sendling" 2 0 1 9 1.08798410055326 1.08272083389015 0.961135367784455
"3023" 1303.03 1386.1 71 "Pasing-Obermenzing" 3 0 1 46 1.08798410055326 1.08272083389015 0.961135367784455
"3024" 950 1150 69 "Milbersthofen-Am Hart" 2 0 1 29 1.08798410055326 1.08272083389015 0.961135367784455
"3025" 800 975 66 "Pasing-Obermenzing" 3 0 1 22 1.08798410055326 1.08272083389015 0.961135367784455
"3026" 1130 1230 64 "Hadern" 2 0 0 45 1.08798410055326 1.08272083389015 0.961135367784455
"3027" 1387 1482.72 86 "Sendling-Westpark" 3 0 0 44 0.543992050276629 0.541360416945076 0.961135367784455
"3028" 922.52 987 62 "Schwabing-Freimann" 2 0 1 42 1.08798410055326 1.08272083389015 0.961135367784455
"3029" 585 608.76 52 "Sendling" 2 1 1 23 1.08798410055326 1.08272083389015 0.961135367784455
"3030" 1450 1590 77 "Ludwigvorstadt-Isarvorstadt" 3 1 0 43 1.08798410055326 1.08272083389015 0.961135367784455
"3031" 750 836.28 54 "Untergiesing" 3 1 0 112 0.543992050276629 0.541360416945076 0.961135367784455
"3032" 960 1021.12 88 "Allach-Untermenzing" 2 0 1 8 1.08798410055326 1.08272083389015 0.961135367784455
"3033" 1480 1582.94 89 "Pasing-Obermenzing" 3 0 1 42 1.08798410055326 1.08272083389015 0.961135367784455
"3034" 650 716.54 41 "Obergiesing" 2 0 0 34 1.08798410055326 1.08272083389015 0.961135367784455
"3035" 795 874.8 44 "Untergiesing" 2 0 1 18 0.543992050276629 0.541360416945076 0.961135367784455
"3036" 1500 1800 95 "Schwabing West" 3 1 1 10 1.08798410055326 1.08272083389015 0.961135367784455
"3037" 720 801.5 50 "Bogenhausen" 3 0 1 40 1.08798410055326 1.08272083389015 0.961135367784455
"3038" 1535 1717.31 89 "Sendling" 2 1 1 12 0.543992050276629 0.541360416945076 0.961135367784455
"3039" 1722.6 1879.1 170 "Maxvorstadt" 3 1 1 14 0.543992050276629 0.541360416945076 0.961135367784455
"3040" 850 930 53 "Laim" 2 0 1 6 0.543992050276629 0.541360416945076 0.961135367784455
"3041" 1340 1600 87 "Au-Haidhausen" 2 1 1 39 0.543992050276629 1.08272083389015 0.961135367784455
"3042" 1696.75 1916.75 100 "Maxvorstadt" 3 1 0 39 0.543992050276629 0.541360416945076 0.961135367784455
"3043" 1742 1885.2 120 "Schwanthalerh<U+00F6>he" 2 1 1 32 1.08798410055326 1.08272083389015 0.961135367784455
"3044" 1600 1847 100 "Bogenhausen" 3 0 1 35 1.08798410055326 1.08272083389015 0.961135367784455
"3045" 918 1000 55 "Sendling" 2 0 1 34 1.08798410055326 1.08272083389015 0.961135367784455
"3046" 964 1149.32 56 "Bogenhausen" 3 0 0 39 1.08798410055326 1.08272083389015 0.961135367784455
"3047" 1858 2019 95 "Au-Haidhausen" 3 1 1 38 1.08798410055326 1.08272083389015 0.961135367784455
"3048" 1188 1333.5 103 "Ramersdorf-Perlach" 2 0 0 93 0.543992050276629 0.541360416945076 0.961135367784455
"3049" 1550 1820 65 "Untergiesing" 2 0 1 2 1.08798410055326 1.08272083389015 0.961135367784455
"3050" 910 1010.88 52 "Ramersdorf-Perlach" 3 0 1 38 1.08798410055326 1.08272083389015 0.961135367784455
"3051" 1920 2100 108 "Schwabing West" 3 1 0 24 1.08798410055326 1.08272083389015 0.961135367784455
"3052" 916.72 980 56 "Au-Haidhausen" 3 1 1 37 1.08798410055326 1.08272083389015 0.961135367784455
"3053" 869 855.51 67 "Laim" 3 0 1 36 1.08798410055326 1.08272083389015 0.961135367784455
"3054" 959.65 1016.85 55 "Laim" 3 0 1 3 0.543992050276629 0.541360416945076 0.961135367784455
"3055" 1860 1876.92 78 "Maxvorstadt" 3 1 1 14 1.08798410055326 1.08272083389015 0.961135367784455
"3056" 980 1063.45 55 "Ludwigvorstadt-Isarvorstadt" 2 1 0 36 0.543992050276629 0.541360416945076 0.961135367784455
"3057" 850.18 987.18 55 "Ludwigvorstadt-Isarvorstadt" 3 1 1 37 1.08798410055326 1.08272083389015 0.961135367784455
"3058" 503 613 35 "Schwabing West" 3 1 1 7 1.08798410055326 1.08272083389015 0.961135367784455
"3059" 1700 1812.16 72 "Maxvorstadt" 3 1 1 28 1.08798410055326 1.08272083389015 0.961135367784455
"3060" 1350 1450 55 "Ludwigvorstadt-Isarvorstadt" 3 1 1 38 0.543992050276629 0.541360416945076 0.961135367784455
"3061" 660 745.55 45 "Allach-Untermenzing" 2 0 1 9 1.08798410055326 1.08272083389015 0.961135367784455
"3062" 1400 1494.2 60 "Sendling" 2 1 1 35 0.543992050276629 0.541360416945076 0.961135367784455
"3063" 1055.53 1148.09 89 "Hadern" 2 0 1 35 1.08798410055326 1.08272083389015 0.961135367784455
"3064" 960 1034.02 38 "Schwabing West" 3 1 1 44 1.08798410055326 1.08272083389015 0.961135367784455
"3065" 1420 1490.19 79 "Maxvorstadt" 3 1 1 8 0.543992050276629 0.541360416945076 0.961135367784455
"3066" 623.84 650.96 24 "Untergiesing" 2 0 1 22 1.08798410055326 1.08272083389015 0.961135367784455
"3067" 936.57 1015.23 57 "Hadern" 2 0 1 34 1.08798410055326 1.08272083389015 0.961135367784455
"3068" 1090 1138.16 67 "Allach-Untermenzing" 2 0 1 32 1.08798410055326 1.08272083389015 0.961135367784455
"3069" 920 980 63 "Au-Haidhausen" 2 1 1 10 1.08798410055326 1.08272083389015 0.961135367784455
"3070" 1066 1208.75 73 "Obergiesing" 2 0 1 39 0.543992050276629 0.541360416945076 0.961135367784455
"3071" 2702.14 2740.64 244 "Schwanthalerh<U+00F6>he" 2 1 0 75 0.543992050276629 0.541360416945076 0.961135367784455
"3072" 1440 1580 65 "Maxvorstadt" 3 1 0 31 0.543992050276629 0.541360416945076 0.961135367784455
"3073" 655 803 80 "Obergiesing" 3 0 1 29 1.08798410055326 1.08272083389015 0.961135367784455
"3074" 810 872.48 51 "Ramersdorf-Perlach" 2 0 1 29 1.08798410055326 1.08272083389015 0.961135367784455
"3075" 700 810.07 33 "Fledmoching-Hasenbergel" 2 0 1 9 1.08798410055326 1.08272083389015 0.961135367784455
"3076" 700 815.04 39 "Sendling-Westpark" 2 0 0 8 1.08798410055326 1.08272083389015 0.961135367784455
"3077" 588.8 620 30 "Moosach" 2 0 1 36 1.08798410055326 1.08272083389015 0.961135367784455
"3078" 885 1079.68 68 "Moosach" 2 0 1 28 1.08798410055326 1.08272083389015 0.961135367784455
"3079" 800 929.6 70 "Laim" 2 0 1 24 1.08798410055326 1.08272083389015 0.961135367784455
"3080" 493.82 553.82 38 "Obergiesing" 2 0 1 26 1.08798410055326 1.08272083389015 0.961135367784455
"3081" 889 941 50 "Thalkirchen..." 4 0 0 26 1.08798410055326 1.08272083389015 0.961135367784455
"3082" 836.33 917.61 29 "Au-Haidhausen" 2 1 0 16 1.08798410055326 1.08272083389015 0.961135367784455
"3083" 580 637.52 29 "Laim" 3 0 1 23 1.08798410055326 1.08272083389015 0.961135367784455
"3084" 732.35 885.24 77 "Ramersdorf-Perlach" 2 0 0 23 1.08798410055326 1.08272083389015 0.961135367784455
"3085" 859 893.5 50 "Au-Haidhausen" 2 1 1 23 1.08798410055326 1.08272083389015 0.961135367784455
"3086" 810 879.78 54 "Obergiesing" 2 0 0 22 0.543992050276629 0.541360416945076 0.961135367784455
"3087" 730 839.16 52 "Thalkirchen..." 3 0 1 22 0.543992050276629 0.541360416945076 0.961135367784455
"3088" 740 930 48 "Au-Haidhausen" 3 1 1 20 1.08798410055326 1.08272083389015 0.961135367784455
"3089" 1230 1301.19 71 "Maxvorstadt" 3 1 0 36 0.543992050276629 0.541360416945076 0.961135367784455
"3090" 850 980 60 "Pasing-Obermenzing" 2 0 1 19 1.08798410055326 1.08272083389015 0.961135367784455
"3091" 750 852.53 41 "Neuhausen-Nymphenburg" 2 1 1 19 1.08798410055326 1.08272083389015 0.961135367784455
"3092" 550 604 24 "Neuhausen-Nymphenburg" 4 0 1 19 1.08798410055326 1.08272083389015 0.961135367784455
"3093" 967 1097 74 "Schwabing West" 3 1 0 130 0.543992050276629 0.541360416945076 1.0008582768322
"3094" 1150 1323.3 70 "Maxvorstadt" 3 1 1 18 1.08798410055326 1.08272083389015 0.961135367784455
"3095" 960 1122.5 65 "Ramersdorf-Perlach" 2 0 1 22 1.08798410055326 1.08272083389015 0.961135367784455
"3096" 1220 1460 80 "Milbersthofen-Am Hart" 2 0 1 17 1.08798410055326 1.08272083389015 0.961135367784455
"3097" 1230 1313.36 72 "Pasing-Obermenzing" 3 0 1 16 1.08798410055326 1.08272083389015 0.961135367784455
"3098" 1382.5 1565.7 80 "Schwabing-Freimann" 3 1 0 65 0.543992050276629 0.541360416945076 0.961135367784455
"3099" 1750 1897.15 85 "Ludwigvorstadt-Isarvorstadt" 3 1 1 6 0.543992050276629 0.541360416945076 0.961135367784455
"3100" 1377.51 1516.04 71 "Trudering-Riem" 3 0 0 16 1.08798410055326 1.08272083389015 0.961135367784455
"3101" 950 1020.1 30 "Ludwigvorstadt-Isarvorstadt" 2 1 1 15 1.08798410055326 1.08272083389015 0.961135367784455
"3102" 3783 3990 163 "Schwabing-Freimann" 3 1 1 14 1.08798410055326 1.08272083389015 0.961135367784455
"3103" 643 675.01 23 "Berg am Laim" 3 0 1 9 1.08798410055326 1.08272083389015 0.961135367784455
"3104" 775 920 57 "Bogenhausen" 3 0 1 13 1.08798410055326 1.08272083389015 0.961135367784455
"3105" 506 540 25 "Maxvorstadt" 3 1 1 13 1.08798410055326 1.08272083389015 0.961135367784455
"3106" 600 699.34 38 "Hadern" 3 0 1 12 1.08798410055326 1.08272083389015 0.961135367784455
"3107" 980 1080 70 "Fledmoching-Hasenbergel" 2 0 0 12 1.08798410055326 1.08272083389015 0.961135367784455
"3108" 1250 1388.93 67 "Schwabing West" 3 1 1 21 1.08798410055326 1.08272083389015 0.961135367784455
"3109" 2190 2440 115 "Schwabing-Freimann" 3 1 1 9 0.543992050276629 0.541360416945076 0.961135367784455
"3110" 1200 1300 46 "Schwanthalerh<U+00F6>he" 3 1 1 8 1.08798410055326 1.08272083389015 0.961135367784455
"3111" 1316.25 1373.45 55 "Neuhausen-Nymphenburg" 3 0 1 6 1.08798410055326 1.08272083389015 0.961135367784455
"3112" 585 670 30 "Laim" 2 0 1 5 1.08798410055326 1.08272083389015 0.961135367784455
"3113" 1190 1340 69 "Aubing..." 2 0 1 5 1.08798410055326 1.08272083389015 0.961135367784455
"3114" 1360 1480 75 "Schwanthalerh<U+00F6>he" 2 0 1 5 0.543992050276629 0.541360416945076 0.961135367784455
"3115" 1595 1845 81 "Altstadt-Lehel" 4 1 1 3 1.08798410055326 1.08272083389015 0.961135367784455
"3116" 880 960.14 66 "Milbersthofen-Am Hart" 2 0 1 4 1.08798410055326 1.08272083389015 0.961135367784455
"3117" 1300 1450 89 "Schwabing West" 3 1 1 3 1.08798410055326 1.08272083389015 0.961135367784455
"3118" 1040 1160 43 "Sendling" 2 0 1 3 1.08798410055326 1.08272083389015 0.961135367784455
"3119" 935 1085 54 "Bogenhausen" 2 0 1 1 1.08798410055326 1.08272083389015 0.961135367784455
"3120" 820.47 909.23 44 "Moosach" 2 0 1 1 1.08798410055326 1.08272083389015 0.961135367784455
"3121" 550 610 24 "Milbersthofen-Am Hart" 2 0 1 0 1.08798410055326 1.08272083389015 0.961135367784455
"3122" 1500 1780 87 "Aubing..." 2 0 1 0 1.08798410055326 1.08272083389015 0.961135367784455
"3123" 1250 1413 63 "Laim" 3 0 1 2 1.08798410055326 1.08272083389015 0.961135367784455
"3124" 387 488.44 56 "Sendling" 2 1 1 2 1.08798410055326 1.08272083389015 0.961135367784455
"3125" 1516.8 1600 80 "Fledmoching-Hasenbergel" 2 0 1 51 0.543992050276629 0.541360416945076 0.961135367784455
"3126" 1200 1323.77 63 "Moosach" 2 0 1 0 1.08798410055326 1.08272083389015 0.961135367784455
"3127" 1150 1300 140 "Aubing..." 2 0 1 2 0.543992050276629 0.541360416945076 0.961135367784455
"3128" 860 913.45 55 "Schwabing West" 3 1 1 0 1.08798410055326 1.08272083389015 0.961135367784455
"3129" 893.37 937.05 42 "Schwabing West" 3 1 1 1 1.08798410055326 1.08272083389015 0.961135367784455
"3130" 1763.83 2283.83 125 "Bogenhausen" 3 0 1 1 1.08798410055326 1.08272083389015 0.961135367784455
"3131" 760 864.98 62 "Untergiesing" 2 0 1 0 1.08798410055326 1.08272083389015 0.961135367784455
"3132" 890 1070 55 "Berg am Laim" 2 0 0 2 1.08798410055326 1.08272083389015 0.961135367784455
"3133" 1350 1616.55 85 "Sendling-Westpark" 2 0 0 1 1.08798410055326 1.08272083389015 0.961135367784455
"3134" 1490 1610 78 "Sendling" 2 0 1 0 1.08798410055326 1.08272083389015 0.961135367784455
"3135" 1170 1400 77 "Thalkirchen..." 3 0 1 0 1.08798410055326 1.08272083389015 0.961135367784455
"3136" 1050 1265.3 70 "Allach-Untermenzing" 2 0 1 2 1.08798410055326 1.08272083389015 0.961135367784455
"3137" 555 715 30 "Schwabing West" 3 1 1 0 1.08798410055326 1.08272083389015 0.961135367784455
"3138" 615 799.72 79 "Ramersdorf-Perlach" 2 0 0 2 1.08798410055326 1.08272083389015 0.961135367784455
"3139" 1240 1560 72 "Laim" 3 0 1 0 1.08798410055326 1.08272083389015 0.961135367784455
"3140" 1114 1262.12 52 "Laim" 2 0 0 0 1.08798410055326 1.08272083389015 0.961135367784455
"3141" 1250 1530 73 "Ramersdorf-Perlach" 2 0 0 2 1.08798410055326 1.08272083389015 0.961135367784455
"3142" 1938 2178 134 "Sendling" 2 1 1 1 1.08798410055326 1.08272083389015 0.961135367784455
"3143" 705 800 30 "Ludwigvorstadt-Isarvorstadt" 2 1 1 1 1.08798410055326 1.08272083389015 0.961135367784455
"3144" 989.64 1051 59 "Schwabing-Freimann" 2 0 1 2 1.08798410055326 1.08272083389015 0.961135367784455
"3145" 1080 1200 75 "Sendling" 2 0 0 1 1.08798410055326 1.08272083389015 0.961135367784455
"3146" 800 1006 60 "Ramersdorf-Perlach" 2 0 1 0 0.543992050276629 0.541360416945076 0.961135367784455
"3147" 860 907.4 60 "Trudering-Riem" 3 0 1 1 1.08798410055326 1.08272083389015 0.961135367784455
"3148" 945 1225 87 "Aubing..." 2 0 1 0 1.08798410055326 1.08272083389015 0.961135367784455
"3149" 441.5 546.3 64 "Sendling" 2 1 1 0 0.543992050276629 0.541360416945076 0.961135367784455
"3150" 1200 1370 80 "Sendling-Westpark" 2 0 0 1 1.08798410055326 1.08272083389015 0.961135367784455
"3151" 1190 1310 59 "Altstadt-Lehel" 4 1 1 0 1.08798410055326 1.08272083389015 0.961135367784455
"3152" 1095 1285 61 "Laim" 3 0 1 2 1.08798410055326 1.08272083389015 0.961135367784455
"3153" 795 960 70 "Maxvorstadt" 3 1 1 2 0.543992050276629 0.541360416945076 0.961135367784455
"3154" 1823.28 1920 93 "Milbersthofen-Am Hart" 2 0 1 2 0.543992050276629 0.541360416945076 0.961135367784455
"3155" 1480 1580 82 "Moosach" 2 0 1 0 1.08798410055326 1.08272083389015 0.961135367784455
